incident_date,city,state,description,plan,citation
10/21/2015,clinton,OK,Worker electrocuted when paving machine contacted power lines.,unknown,unknown
10/21/2015,kermit,TX,Two workers struck and killed by tractor trailer while performing roadway construction work.,unknown,unknown
10/20/2015,atoka,TN,Worker killed when forklift tipped forward.,unknown,unknown
10/20/2015,frostproof,FL,Worker killed in fall through metal deck roof.,unknown,unknown
10/20/2015,cleveland,OH,Worker struck and killed by steel coil being moved by overhead crane.,unknown,unknown
10/19/2015,haviland,OH,Worker electrocuted by plastic molding machine.,unknown,unknown
10/19/2015,lynchburg,VA,Worker fatally crushed between bucket and frame of excavator.,unknown,unknown
10/19/2015,mount airy,NC,Worker killed in fall through skylight.,unknown,unknown
10/19/2015,little rock,AR,Worker loading trailer struck and killed by forklift.,unknown,unknown
10/19/2015,port gamble,WA,Worker drowned while obtaining aquatic grass samples.,unknown,unknown
10/19/2015,okeechobee,FL,Worker on construction site struck and killed by dump truck.,unknown,unknown
10/19/2015,woonsocket,RI,Worker fatally injured by circular saw.,unknown,unknown
10/18/2015,charlotte,NC,Worker killed in fall from ladder.,unknown,unknown
10/18/2015,fairburn,GA,Worker killed in fall from truck mounted aerial ladder.,unknown,unknown
10/17/2015,cameron,LA,Worker killed in fall through floor opening.,unknown,unknown
10/17/2015,fort worth,TX,Worker killed in fall from third floor.,unknown,unknown
10/16/2015,ocoee,FL,Worker struck and killed by falling block of wood.,unknown,unknown
10/16/2015,arthur,IL,Worker electrocuted when lift basket contacted power line.,unknown,unknown
10/16/2015,chatsworth,CA,Worker killed in fall from ladder.,unknown,unknown
10/15/2015,azusa,CA,Worker died from heat stress while hiking during group exercise.,unknown,unknown
10/15/2015,elverson,PA,Worker struck and killed by falling tree.,unknown,unknown
10/14/2015,upper makefield,PA,Worker fatally crushed between utility vehicle and box truck.,unknown,unknown
10/14/2015,georgetown,CA,Worker struck and killed by log.,unknown,unknown
10/14/2015,winter garden,FL,Worker fatally crushed between truck and telephone pole.,unknown,unknown
10/13/2015,new albany,OH,Worker killed when cherry picker was knocked over by forklift.,unknown,unknown
10/13/2015,bruce,MS,Worker struck and killed by vehicle while harvesting sweet potatoes.,unknown,unknown
10/13/2015,black creek,WI,Worker struck and killed by bulldozer blade.,unknown,unknown
10/13/2015,corinth,MS,Worker struck and killed by propane tank.,unknown,unknown
10/13/2015,southaven,MS,Worker killed when land roller tipped over.,unknown,unknown
10/12/2015,merritt island,FL,Worker electrocuted by junction box wire.,unknown,unknown
10/12/2015,seattle,WA,Worker struck and killed by truck.,unknown,unknown
10/12/2015,detroit,MI,Worker struck and killed by vehicle that entered work zone.,unknown,unknown
10/8/2015,gibson,LA,Two workers killed when gas pipeline exploded.,unknown,unknown
10/8/2015,new orleans,LA,Worker died after cleaning interior of a rail car that had contained latex.,unknown,unknown
10/8/2015,gibson,LA,Worker killed when gas pipeline exploded.,unknown,unknown
10/8/2015,tremont,IL,Worker killed when air compressor burst truck tire during inflation.,unknown,unknown
10/8/2015,hillsboro,OH,Employee died after being trapped in a trench collapse.,unknown,unknown
10/7/2015,apple valley,CA,Worker killed in fall from roof of building.,unknown,unknown
10/7/2015,whitesburg,TN,Worker electrocuted by saw.,unknown,unknown
10/7/2015,st. petersburg,FL,Worker struck and killed by bulldozer.,unknown,unknown
10/6/2015,san jose,CA,Worker struck and killed by excavator bucket.,unknown,unknown
10/5/2015,tuscumbia,AL,Worker killed in fall through skylight.,unknown,unknown
10/5/2015,five points,CA,Worker changing tire fatally crushed when jack slipped.,unknown,unknown
10/5/2015,sioux falls,SD,Worker killed in fall from ladder on scaffold.,unknown,unknown
10/5/2015,quogue,NY,Worker cutting tree branches killed in fall.,unknown,unknown
10/4/2015,waterloo,IA,Worker killed in fall through hole in roof.,unknown,unknown
10/4/2015,billings,MT,Worker killed after falling into beet dryer.,unknown,unknown
9/23/2015,joyce,WA,Worker struck and killed by falling tree.,unknown,unknown
9/22/2015,nashville,TN,Worker killed in fall from ladder.,unknown,unknown
8/14/2015,fort dodge,IA,Worker killed in trench collapse.,unknown,unknown
8/5/2015,flat rock,NC,Worker fatally crushed by log that fell from truck.,unknown,unknown
