incident_date,city,state,description,plan,citation
1/7/2014,san antonia,tx,Worker struck and killed by vehicle while exiting refuse collection truck. ,unknown,unknown
1/6/2014,clearfield,ut,Worker struck and killed by a motor vehicle.,unknown,unknown
1/6/2014,seattle,wa,Worker killed in fall from scaffold.,unknown,unknown
1/4/2014,sanford,fl,Worker electrocuted by overhead power lines while tree trimming.,unknown,unknown
1/3/2014,north fort myers,fl,Worker killed in a motor vehicle collision. ,unknown,unknown
1/3/2014,arlington,tx,Worker struck and killed when pressurized tank failed.,unknown,unknown
1/2/2014,ruskin,fl,Worker died after being engulfed by a collapsed trench. ,unknown,unknown
1/2/2014,fairless hills,pa,Worker operating excavator died after being engulfed by collapsed salt pile.,unknown,unknown
1/1/2014,clinton,ia,Worker killed in fall from ladder.  ,unknown,unknown
12/31/2013,palestine,tx,Worker died after falling from roof. ,unknown,unknown
12/31/2013,normal,il,Worker performing siding activities killed in fall from roof.,unknown,unknown
12/31/2013,norfolk,va,Worker struck and killed by falling dredge pipe. ,unknown,unknown
12/31/2013,gonzales,tx,Worker died from burns after falling through broken access door into hot mud pit.,unknown,unknown
12/31/2013,williston,nd,Worker struck and killed by falling section of drilling pipe.,unknown,unknown
12/30/2013,springfield,vt,Worker killed in a motor vehicle collision.,unknown,unknown
12/30/2013,erie,pa,Worker crushed and killed when vehicle fell onto him. ,unknown,unknown
12/30/2013,dacoma,ok,Worker killed when his vehicle was struck by a train.,unknown,unknown
12/30/2013,santa fe springs,ca,Worker was crushed between a semi-trailer truck and a loading dock.,unknown,unknown
12/30/2013,east boston,ma,Worked struck by truck and crushed against jet fuel pump and tanks.          ,unknown,unknown
12/30/2013,silver spring,md,Worker crushed between bus and wall.,unknown,unknown
12/30/2013,slaughters,ky,Worker struck and killed by tree while conducting cutting operations.,unknown,unknown
12/29/2013,san angelo,tx,Worker struck and killed by truck when it rolled back while flatbed was being unhitched.,unknown,unknown
12/28/2013,sauk village,il,Worker struck and killed by a trailer yard tractor.,unknown,unknown
12/27/2013,ventura,ca,Worker died in fall through roof opening.,unknown,unknown
12/26/2013,st. louis,mo,Worker driving a van killed in vehicle collision.,unknown,unknown
12/26/2013,vernon hills,il,Worker struck and killed by a piece of falling precast concrete.,unknown,unknown
12/25/2013,coulee city,wa,Worker inspecting flood gate died in fall from edge of dam.,unknown,unknown
12/25/2013,everett,wa,Worker crushed to death by motor vehicle while replacing rear shocks.,unknown,unknown
12/24/2013,bridgewater,nj,Worker electrocuted by energized panel.,unknown,unknown
12/23/2013,mccleary,wa,Worker transporting logs killed in vehicle collision.,unknown,unknown
12/23/2013,mission,tx,Worker performing painting died in fall from scissor lift.,unknown,unknown
12/22/2013,oak brook,il,Worker killed in fall from truck during roadway salting oeprations.,unknown,unknown
12/21/2013,seiling,ok,Worker in a company passenger van killed in vehicle collision. ,unknown,unknown
12/21/2013,rockford,il,Worker died from head injuries after falling.,unknown,unknown
12/19/2013,mechanicstown,oh,Worker died after delivery truck parked on icy incline rolled over onto him.  ,unknown,unknown
12/19/2013,blacklick,oh,Worker cutting tree died after being struck by limb and falling to the ground.,unknown,unknown
12/19/2013,eden,vt,Two workers killed in vehicle collision while returning from job site.,unknown,unknown
12/19/2013,panhandle,tx,Worker struck and killed by train.,unknown,unknown
12/19/2013,perry,fl,Worker died from exposure to chlorine dioxide.,unknown,unknown
12/18/2013,eugene,or,Worker crushed by vehicle during servicing.,unknown,unknown
12/18/2013,haslet,tx,Worker cleaning manhole covers struck and killed by motor vehicle.,unknown,unknown
12/18/2013,san antonio,tx,Worker struck and killed by motor vehicle while removing traffic signs.,unknown,unknown
12/18/2013,houston,tx,Worker shot and killed after exiting armored truck with money.,unknown,unknown
12/18/2013,tuckerman,ar,Worker killed in fall after being knocked from elevated pallet by cable. ,unknown,unknown
12/18/2013,williston,nd,Worker crushed to death by forklift.,unknown,unknown
12/17/2013,n. moulton,tx,Worker killed by blast from tank trailer that exploded during welding operations.,unknown,unknown
12/17/2013,belton,tx,Worker power washing asphalt tank struck and killed by piece of falling asphalt.,unknown,unknown
12/17/2013,appleton,wi,Victim killed in a weather-related vehicle collision.,unknown,unknown
12/16/2013,amsterdam,ny,Worker died when his parked vehicle was rear-ended by tractor trailer.,unknown,unknown
12/16/2013,boise,id,Worker killed when the powered industrial truck he was driving flipped over. ,unknown,unknown
12/16/2013,miami,fl,Worker struck and killed by machinery parts that fell from truck during offloading.,unknown,unknown
12/15/2013,corpus christi,tx,Two workers killed in fall from rafters when the column they were installing collapsed.,unknown,unknown
12/15/2013,ecorse,mi,Worker killed in steel plant explosion.,unknown,unknown
12/14/2013,new york,ny,Worker struck and killed by brick.  ,unknown,unknown
12/14/2013,columbus,oh,Worker killed in vehicle collision.,unknown,unknown
12/14/2013,dorset,oh,Worker killed when tractor flipped over into manure pond.,unknown,unknown
12/13/2013,new iberia,la,Worker died after being caught in rollers of sugar cane crusher,unknown,unknown
12/13/2013,randleman,nc,Worker killed when he fell into centrifuge extractor.,unknown,unknown
12/13/2013,ontario,ca,Worker crushed by truck.,unknown,unknown
12/12/2013,livingston,nj,Worker struck and killed by dump truck while refilling underground fuel tank.,unknown,unknown
12/12/2013,abilene,tx,Worker struck and killed by trash vehicle that was backing up.,unknown,unknown
12/11/2013,hebron,ky,Worker drowned after falling off ferry.,unknown,unknown
12/11/2013,merced,ca,Worker killed when gas tank exploded during welding operations.,unknown,unknown
12/11/2013,athens,ga,Worker died in fall from roof.,unknown,unknown
12/11/2013,berlin,vt,Worker struck and killed by falling tree.,unknown,unknown
12/11/2013,tippecanoe,in,Worker crushed between piece of machinery and trailer.,unknown,unknown
12/11/2013,saint john,ks,Worker crushed and killed between rear wheel and wheel hub of tractor.,unknown,unknown
12/10/2013,hebron,ky,Worker drowned after falling from deck of ferry.,unknown,unknown
12/10/2013,louisville,ky,Worker struck and killed by motor vehicle while performing flagging duties.,unknown,unknown
12/10/2013,hanover,nj,Worker died after slipping on ice while trying to get into recyling compactor truck.,unknown,unknown
12/10/2013,loudon,nh,Worker died after being trapped between steel structure and scissor lift.,unknown,unknown
12/10/2013,garden city,id,Worker died in fall from ladder. ,unknown,unknown
12/9/2013,boston,ma,Worker killed when steel arch in shop tipped over.,unknown,unknown
12/9/2013,shallowater,tx,Worker struck and killed by train.,unknown,unknown
12/9/2013,melville,ny,Worker struck and killed by compactor.,unknown,unknown
12/9/2013,fresno,ca,Worker crushed to death between loading dock and tractor trailer.,unknown,unknown
12/7/2013,schaumburg,il,Temporary worker died after forklift he was operating fell between truck and dock. ,unknown,unknown
12/7/2013,jacksonville,fl,Worker repairing roof died in fall from stepladder.,unknown,unknown
12/6/2013,henderson,nv,Worker killed in fall from extension ladder.,unknown,unknown
12/6/2013,los angeles,ca,Worker died in fall from palm tree.,unknown,unknown
12/5/2013,boston,ma,Worker died after being caught between steel beam and scissor lift.,unknown,unknown
12/5/2013,henderson,ky,Worker died in fall from stairs on diesel storage tank.,unknown,unknown
12/5/2013,old town,me,Worker died in fall from trusses.,unknown,unknown
12/5/2013,cypress,tx,Worker killed in trench wall collapse.,unknown,unknown
12/5/2013,westminister,co,Postal worker died in a vehicle collision.,unknown,unknown
12/5/2013,clewiston,fl,Excavator operator died after receiving multiple bee stings.,unknown,unknown
12/5/2013,colorado springs,co,Worker killed in vehicle collision.,unknown,unknown
12/4/2013,new york,ny,Worker killed in fall down elevator shaft.,unknown,unknown
12/4/2013,avenel,nj,Temporary worker died in fall after being caught in a sorter.  ,unknown,unknown
12/4/2013,kirkland afb,nm,Worker struck and killed by cement truck.,unknown,unknown
12/4/2013,conyers,ga,Worker killed when caught in conveyor during cleaning.,unknown,unknown
12/3/2013,jacksonville,fl,Worker killed in vehicle collision.,unknown,unknown
12/3/2013,watford city,nd,Worker performing petroleum delivery killed in vehicle collision. ,unknown,unknown
12/3/2013,burleson,tx,Worker clearing pipe died after being caught in spiral reamer. ,unknown,unknown
12/3/2013,odessa,mo,Worker struck and killed by falling boom. ,unknown,unknown
12/3/2013,college station,tx,Worker operating skidsteer crushed and killed when it fell over retaining wall.,unknown,unknown
12/3/2013,barnhart,tx,Worker died after falling from forklift basket.,unknown,unknown
12/2/2013,calais,me,Worker died in fall from ladder.,unknown,unknown
12/2/2013,lorain,oh,Worker struck and killed by steel waste container being hoisted onto truck.,unknown,unknown
12/2/2013,alliance,oh,Worker performing repairs under bus crushed and killed when vehicle settled.,unknown,unknown
12/2/2013,maybrook,ny,Worker crushed and killed by formwork that collapsed during concrete pour.,unknown,unknown
12/2/2013,roy,wa,Worker died after being engulfed in corn when grain silo collapsed.,unknown,unknown
11/30/2013,new york,ny,Traffic enforcement officer struck and killed by truck.  ,unknown,unknown
11/29/2013,greenville,sc,Worker struck and killed by sanitation truck driving in reverse.,unknown,unknown
11/28/2013,silver spring,md,Construction worker died in fall from ladder.,unknown,unknown
11/27/2013,riceboro,ga,Worker crushed by steel clamp of truck used to lift heavy paper.,unknown,unknown
11/26/2013,houston,tx,Worker died after being pinned between trailer and truck that was backing up.,unknown,unknown
11/26/2013,barron,wi,Truck driver struck and killed by hay bale while loading trailer.,unknown,unknown
11/26/2013,orchard,tx,Worker died after being caught between oil rig and valve.,unknown,unknown
11/25/2013,mission viejo,ca,Worker died in fall from ladder while remodeling retail space.,unknown,unknown
11/25/2013,titusville,fl,Worker struck and killed by dump truck.,unknown,unknown
11/25/2013,rio vista,ca,Worker drowned when excavator fell into a river.,unknown,unknown
11/25/2013,pearland,tx,Worker died after being caught in boring machine.,unknown,unknown
11/24/2013,austin,mn,Snow plow operator died from injuries suffered in fall from plow.,unknown,unknown
11/23/2013,tampa,fl,Worker struck and killed by dump truck.,unknown,unknown
11/23/2013,decorah,ia,Worker electrocuted by power lines.,unknown,unknown
11/23/2013,egg harbor township,nj,Worker died in fall from step ladder.,unknown,unknown
11/23/2013,hyattsville,md,Postal carrier shot and killed during mail delivery.,unknown,unknown
11/22/2013,menomonee falls,wi,Worker crushed and killed under cargo trailer loading ramp. ,unknown,unknown
11/22/2013,sarasota,fl,Worker died in fall from ladder.,unknown,unknown
11/22/2013,boulder,wy,Five workers hospitalized after an explosion occurred during welding activities.,unknown,unknown
11/22/2013,central city,ky,Worker died in fall from grain dryer.,unknown,unknown
11/22/2013,mi-wuk village,ca,Worker killed when trailer struck and fell from a bridge. ,unknown,unknown
11/22/2013,n. wichita,ks,Maintenance worker died in fall from communication tower.,unknown,unknown
11/21/2013,chicago,il,Worker died after falling from airport terminal roof.,unknown,unknown
11/21/2013,oklahoma city,ok,Worker electrocuted by shock from sign.,unknown,unknown
11/21/2013,mishikawa,in,Worker struck and killed by tree limb. ,unknown,unknown
11/21/2013,pasadena,ca,Worker killed in vehicle collision.,unknown,unknown
11/21/2013,bayamon,pr,Worker electrocuted while installing cable. ,unknown,unknown
11/21/2013,craig,co,Working died in fall through roof.,unknown,unknown
11/20/2013,catarina,tx,Worker struck and killed by end cap that blew off well.,unknown,unknown
11/20/2013,michigan center,mi,Worker crushed and killed between bucket and frame of dump truck.,unknown,unknown
11/20/2013,west finley,pa,Worker crushed and killed by falling tree.,unknown,unknown
11/20/2013,lenexa,ks,Worker struck and killed by tractor-trailer backing into loading dock.,unknown,unknown
11/20/2013,el monte,ca,Electric company worker electrocuted.,unknown,unknown
11/20/2013,castile,ny,State Trooper died in fall during special operations training.,unknown,unknown
11/19/2013,reno,nv,Worker struck and killed by water truck that backed over him.,unknown,unknown
11/19/2013,millville,nj,Worker died after falling through hole in roof.,unknown,unknown
11/19/2013,fort mill,sc,Worker died in fall from roof.,unknown,unknown
11/19/2013,detroit,mi,Terminal worker run over and killed by forklift truck.,unknown,unknown
11/18/2013,richardson,tx,Worker died after falling through floor hole in building under construction.,unknown,unknown
11/18/2013,darrow,la,Barge worker crushed and killed by falling sacks.,unknown,unknown
11/18/2013,kingsport,tn,Worker struck and killed by vehicle.,unknown,unknown
11/18/2013,league city,tx,Worker killed by overturned compactor.,unknown,unknown
11/18/2013,pulaski,ny,Worker killed after being knocked off roof by wind gust.,unknown,unknown
11/18/2013,indianapolis,in,Worker struck and killed by motor vehicle while responding to storm-related emergency call.,unknown,unknown
11/17/2013,blytheville,ar,Eleven employees hospitalized due to chlorine dioxide exposure at steel foundry.,unknown,unknown
11/16/2013,adamsville,al,Worker struck and killed by a motor vehicle.,unknown,unknown
11/16/2013,lake view,ia,Worker asphyxiated while making repairs inside manure application tank. ,unknown,unknown
11/16/2013,tampa,fl,Worker struck and killed by a dump truck.  ,unknown,unknown
11/16/2013,boulder,co,Worker installing decking died after falling from roof.,unknown,unknown
11/15/2013,seattle,wa,Worker died after being trapped in capsized boat. ,unknown,unknown
11/15/2013,new york,ny,Worker died in fall from scaffold. ,unknown,unknown
11/15/2013,pascagoula,ms,Worker killed in furnace explosion. ,unknown,unknown
11/15/2013,sloan,nv,Worker was crushed and killed by sound walls.,unknown,unknown
11/14/2013,stockbridge,ma,Roofing worker died in fall from scaffold.,unknown,unknown
11/14/2013,parkville,md,One worker was killed and another injured when a motor vehicle struck them.,unknown,unknown
11/14/2013,newton,tx,Worker crushed and killed by log skidder.,unknown,unknown
11/13/2013,laredo,tx,Worker struck and killed by roller while performing street repairs. ,unknown,unknown
11/13/2013,mandaree,nd,Worker driving tanker trailer killed in vehicle collision. ,unknown,unknown
11/13/2013,gary,in,Iron worker killed and three others injured when a blast oxygen furnace rubble pit wall plate fell on them.  ,unknown,unknown
11/13/2013,williston,nd,Worker killed in trench collapse.,unknown,unknown
11/12/2013,ramona,ok,Worker electrocuted while testing transformer.,unknown,unknown
11/12/2013,highmore,sd,Worker electrocuted by overhead power line. ,unknown,unknown
11/12/2013,noonan,nd,Worker killed in vehicle collision. ,unknown,unknown
11/11/2013,indianapolis,in,Worker died after being crushed between forklift and guard rail.,unknown,unknown
11/10/2013,schaumburg,il,Worker unloading truck crushed and killed by falling freight.,unknown,unknown
11/10/2013,youngstown,oh,Worker struck and killed by springing coil.,unknown,unknown
11/10/2013,houston,tx,Security worker shot and killed.  ,unknown,unknown
11/10/2013,lexington,sc,Worker struck and killed by vehicle in a construction work zone.,unknown,unknown
11/9/2013,bossier city,la,Cashier was fatally shot during a robbery.,unknown,unknown
11/9/2013,sherwood,or,Worker was killed by a captive cougar.,unknown,unknown
11/8/2013,vernon,ca,Worker crushed by a bundle of falling metal rods.,unknown,unknown
11/8/2013,casper,wy,Worker struck and killed by drill pipe that fell from rail car during unloading.,unknown,unknown
11/8/2013,williamstown,nj,Worker died when the street sweeper he was operating was struck by a truck.,unknown,unknown
11/8/2013,newnan,ga,Worker died after falling while installing siding.,unknown,unknown
11/7/2013,opa locka,fl,"Worker was struck and killed when an 8,000 gallon oil tank ruptured. ",unknown,unknown
11/7/2013,rugby,nd,Worker was killed in a vehicle collision.,unknown,unknown
11/7/2013,buffalo,mn,Worker struck and killed by parts ejected from running punch press.,unknown,unknown
11/7/2013,carson,ca,Worker killed in fall from roof.,unknown,unknown
11/7/2013,minot,nd,Worker was killed in a vehicle collision.,unknown,unknown
11/7/2013,manning,sc,Worker struck and killed by truck trailer. ,unknown,unknown
11/7/2013,garden city,ga,Worker was crushed when a steel plate fell over onto him. ,unknown,unknown
11/7/2013,eagle lake,tx,Worker was crushed after being trapped under a form use to make concrete products.,unknown,unknown
11/7/2013,martin,sc,Worker in aerial lift struck and killed by falling steel beam.,unknown,unknown
11/6/2013,yorktown,tx,Worker was struck and killed by an asphalt truck that backed up onto him.,unknown,unknown
11/6/2013,wichita falls,tx,Worker was crushed between a loader and a compacted car.,unknown,unknown
11/6/2013,edinburg,tx,Worker was struck and killed by a shifting burial monument.,unknown,unknown
11/6/2013,las vegas,nv,Worker died after falling from a palm tree he was cutting.,unknown,unknown
11/6/2013,mt. sterling,ky,Worker was killed when a gust of wind knocked him off a roof.,unknown,unknown
11/6/2013,bethune,sc,Mail carrier was killed in a vehicle collision.,unknown,unknown
11/5/2013,crescent valley,nv,Two workers were killed and two injured in a construction zone vehicle collision.,unknown,unknown
11/5/2013,hutchinson,ks,Worker was struck and killed by an oxygen bottle when a pressure valve ruptured.,unknown,unknown
11/5/2013,new york,ny,Worker installing lights died after falling from basket of an aerial boom-lift that was struck by a trailer.,unknown,unknown
11/5/2013,everett,wa,Worker died after falling  from a tree being harvested.,unknown,unknown
11/5/2013,placentia,ca,Worker detailing a car was crushed when the  vehicle rolled back on him.  ,unknown,unknown
11/5/2013,portland,or,Worker  electrocuted by an energized 277-volt power circuit.,unknown,unknown
11/5/2013,wilmington,ca,Worker died after being thrown 15 feet from an overturned forklift.,unknown,unknown
11/5/2013,merrillville,in,Worker shot and killed.,unknown,unknown
11/5/2013,fernley,nv,Worker was crushed by a  powered industrial truck that rolled off a tow truck during loading.,unknown,unknown
11/5/2013,stafford,ks,Worker was struck and killed by a vehicle while securing a bus to a semi-truck flatbed.,unknown,unknown
11/5/2013,newport beach,ca,Worker taking photos from a helicopter killed in fall.,unknown,unknown
11/4/2013,bushnell,fl,Worker retrieving wooden pallets from the roadway was struck and killed by a vehicle.,unknown,unknown
11/4/2013,elmendorf,tx,Employee was killed in a semi-truck collision. ,unknown,unknown
11/4/2013,ryder,nd,Worker was struck and killed by a power line pole that fell from an overhead lift.,unknown,unknown
11/4/2013,barnhart,tx,Oil rig worker crushed and killed by blowout preventer.,unknown,unknown
11/4/2013,arlington,or,Worker was struck and killed by a container  door.,unknown,unknown
11/3/2013,oregon city,or,Police officer was shot and killed while responding to  domestic disturbance call.,unknown,unknown
11/2/2013,wall township,nj,Worker conducting tree trimming was electrocuted by power lines.,unknown,unknown
11/1/2013,bountiful,ut,Worker died in fall from boom lift basket.,unknown,unknown
11/1/2013,stephen,mn,Worker was struck and killed by farm equipment.,unknown,unknown
11/1/2013,eagle grove,ia,Worker died after falling from a boom lift basket.,unknown,unknown
11/1/2013,west greenwich,ri,Worker struck and killed by drive shaft while preparing  vehicle for towing.,unknown,unknown
11/1/2013,laredo,tx,Worker was crushed by pipe while offloading it from a truck. ,unknown,unknown
11/1/2013,dallas,tx,Maintenance worker killed after falling down elevator shaft.,unknown,unknown
10/31/2013,cayucos,ca,Worker power washing roof died in a fall.,unknown,unknown
10/31/2013,haddonfield,nj,Worker died after falling from a tree.,unknown,unknown
10/31/2013,rockmart,ga,Worker died after being struck by an autoclave door.,unknown,unknown
10/31/2013,irvine,ca,Two workers were killed and two injured when the truck they were in rolled over on highway.,unknown,unknown
10/31/2013,tulsa,ok,Worker operating a mail carrier vehicle was killed in a traffic collision.,unknown,unknown
10/31/2013,alexander,ar,Worker killed in a trench collapse.,unknown,unknown
10/30/2013,fox point,wi,Worker crushed when a residential garage collapsed on him.,unknown,unknown
10/30/2013,pontiac,il,Police officer and K-9 partner were struck and killed by a motor vehicle while sitting in their patrol car.,unknown,unknown
10/30/2013,willard,oh,Worker shot and killed during an attempted robbery. ,unknown,unknown
10/30/2013,beverly hills,ca,Worker died after falling more than three stories through a skylight.,unknown,unknown
10/30/2013,quincy,ca,Worker died after becoming tangled in equipment.,unknown,unknown
10/30/2013,plummer,id,Worker crushed when the log truck he was riding in tipped onto its side. ,unknown,unknown
10/29/2013,harman,wv,Tractor driver died in a vehicle collision.,unknown,unknown
10/29/2013,new gretna,nj,Worker struck and killed by dump truck during highway resurfacing.,unknown,unknown
10/29/2013,akron,oh,Worker using bucket truck to install building siding died after falling 15 feet.,unknown,unknown
10/29/2013,colorado city,tx,Worker struck and killed by a high pressure line on rig.,unknown,unknown
10/29/2013,hudson,ny,Carpenter died after falling through a wall opening.,unknown,unknown
10/28/2013,belton,sc,Worker was struck and killed by a falling tree.,unknown,unknown
10/28/2013,south lake,tx,Worker electrocuted while installing fiber optic cable near overhead power lines.,unknown,unknown
10/28/2013,pagosa springs,co,Worker painting exterior of a house died in fall from scaffold.,unknown,unknown
10/28/2013,ormond beach,fl,Worker died after falling from the roof of a single family residence under construction.,unknown,unknown
10/28/2013,reeville,va,Worker on fishing boat drowned.  ,unknown,unknown
10/28/2013,belton,sc,Worker died after being struck by cut tree.,unknown,unknown
10/27/2013,port arthur,tx,Worker asphyxiated in oxygen deficient atmosphere.,unknown,unknown
10/26/2013,vero beach,fl,Worker repairing a roof died after falling through a skylight.,unknown,unknown
10/25/2013,benton,la,Worker trimming trees was killed when a cut tree limb caught his climbing line.,unknown,unknown
10/25/2013,ocala,fl,Worker repairing leaks died after falling from roof.,unknown,unknown
10/25/2013,kennebunk,me,Worker died in fall from roof of a residential building.,unknown,unknown
10/25/2013,pomona,ca,Worker driving semi-truck was killed in vehicle collision.,unknown,unknown
10/25/2013,midway park,nc,Worker died when a falling tree crushed the cab of the backhoe he was operating.,unknown,unknown
10/25/2013,westminster,ca,Worker was crushed and killed by slabs of granite that fell off a truck during loading.,unknown,unknown
10/25/2013,chelsea,ok,Worker digging fence post holes died when caught in tractor-powered auger.,unknown,unknown
10/25/2013,douglasville,ga,Worker died after falling from a billboard catwalk.,unknown,unknown
10/25/2013,modesto,ca,Worker hauling fertilizer in a tanker was killed in a vehicle collision.,unknown,unknown
10/24/2013,oklahoma,ok,Worker crushed when forklift rolled over.,unknown,unknown
10/24/2013,sanford,fl,Worker crushed when the rail car he was riding on derailed.,unknown,unknown
10/24/2013,capitol heights,md,Recycling yard worker struck and killed by a dump truck.,unknown,unknown
10/24/2013,lees summit,mo,Worker connecting sewer pipe died in a trench collapse.,unknown,unknown
10/24/2013,twinsburg,oh,Worker died in fall while replacing a belt on a conveyor motor.  ,unknown,unknown
10/24/2013,eureka,ca,Truck driver was killed in vehicle crash and explosion.,unknown,unknown
10/23/2013,cleveland,tx,Back hoe operator crushed between the machine's bucket arm and outrigger. ,unknown,unknown
10/23/2013,hammond,in,Worker died when the vehicle he was operating flipped over.,unknown,unknown
10/23/2013,evansville,in,Worker died in a motor vehicle collision with a train.,unknown,unknown
10/23/2013,bluffton,sc,Worker struck and killed by vehicle in road construction work zone.,unknown,unknown
10/23/2013,west alton,mo,Skiff operator died when vessel was struck by a tow boat.,unknown,unknown
10/22/2013,amarillo,tx,Worker trimming trees was electrocuted by power lines.,unknown,unknown
10/22/2013,franklin,la,Worker died in fall from a sheet metal roof.,unknown,unknown
10/22/2013,port sulphur,la,Worker drowned while conducting diving operations. ,unknown,unknown
10/22/2013,blairsville,pa,Worker crushed and killed between hydraulic rear-door of a vacuum truck and vacuum tank.,unknown,unknown
10/21/2013,aiken,sc,Worker was struck and killed by a falling I-beam.,unknown,unknown
10/21/2013,draper,ut,Worker was crushed between the skid steer bucket and a semi-truck.,unknown,unknown
10/21/2013,norfolk,ne,Worker died after becoming engulfed by cattle feed in an open silage pit.,unknown,unknown
10/21/2013,st. paul,mn,Worker killed when the crane he was operating tipped over.,unknown,unknown
10/21/2013,upper arlington,oh,Worker pulling cable was electrocuted. ,unknown,unknown
10/20/2013,new orleans,la,Worker died after being caught between a manlift and a platform during ship maintenance.,unknown,unknown
10/20/2013,newport beach,ca,Worker died after falling from roof ladder.,unknown,unknown
10/20/2013,edison,nj,Worker repairing a bridge died after a falling from an aerial lift.,unknown,unknown
10/20/2013,chattanooga,tn,Worker died after falling from a ladder that was struck by a forklift backing up.,unknown,unknown
10/19/2013,walnut creek,ca,Two rail workers were struck and killed by a train.,unknown,unknown
10/19/2013,athens,al,Worker struck and killed by excavated material.,unknown,unknown
10/19/2013,humboldt,ca,Worker was struck and killed by a falling tree. ,unknown,unknown
10/19/2013,wilkesboro,nc,Worker was struck and killed by falling brick.,unknown,unknown
10/19/2013,minnetonka,mn,Construction worker died after falling from a ladder.,unknown,unknown
10/18/2013,butte,mt,Employee killed after being ejected from aerial lift basket.,unknown,unknown
10/18/2013,los angeles,ca,Worker was struck and killed by a truck.,unknown,unknown
10/17/2013,silver spring,md,Worker died after falling from  a roof.,unknown,unknown
10/17/2013,sandwich,il,Worker was crushed when lawnmower fell off jacks during repairs.,unknown,unknown
10/17/2013,deer park,wa,Worker was struck and killed by a tree during wild fire containment operations.,unknown,unknown
10/17/2013,wapakoneta,oh,Worker driving a dump truck was killed in collision.  ,unknown,unknown
10/17/2013,blackfoot,id,Worker died when ATV flipped over. ,unknown,unknown
10/17/2013,alvarado,tx,Worker stuck and killed by over-head crane.,unknown,unknown
10/16/2013,west lake village,ca,Worker died after falling through a roof.,unknown,unknown
10/16/2013,seneca,sc,Worker trimming trees died after falling from ladder.,unknown,unknown
10/16/2013,flemington,nj,Worker electrocuted while working from bucket truck.,unknown,unknown
10/16/2013,cedar springs,ga,Worker crushed and killed by winding machine.,unknown,unknown
10/16/2013,west jordan,ut,Worker died after falling from residential roof.,unknown,unknown
10/16/2013,rochester,mn,Construction worker died in fall.,unknown,unknown
10/16/2013,houston,tx,Worker electrocuted while repairing a band saw. ,unknown,unknown
10/15/2013,moses lake,wa,Worker killed after being pulled under tractor and run over.,unknown,unknown
10/15/2013,thorp,wa,Worker crushed between bucket and raised outrigger.,unknown,unknown
10/15/2013,spencer,wv,Worker died after being stung by a bee during waste disposal operations.,unknown,unknown
10/15/2013,pryor,ok,Worker was killed in a vehicle collision.,unknown,unknown
10/14/2013,houston,tx,Worker electrocuted while performing magnetic particle testing.,unknown,unknown
10/14/2013,glenwood,mn,Worker crushed by one-ton object that fell on him while welding.,unknown,unknown
10/14/2013,allensville,pa,Worker died from severe laceration caused by a rotating saw blade.,unknown,unknown
10/14/2013,santa clara,ca,Worker struck and killed by bundle of rebar while unloading a truck.,unknown,unknown
10/14/2013,charlotte,nc,Worker on construction site electrocuted by overhead power line.,unknown,unknown
10/12/2013,santa maria,ca,Worker died in a fall.,unknown,unknown
10/11/2013,new lisbon,in,Worker was killed in a vehicle collision.,unknown,unknown
10/10/2013,warren,ar,Worker was struck and killed by a log truck loader moving in reverse.  ,unknown,unknown
10/10/2013,ivanhoe,ca,Worker died after falling from ladder while picking olives.  ,unknown,unknown
10/10/2013,trinidad,co,Worker operating a compactor when it rolled over on top of him.    ,unknown,unknown
10/9/2013,camdenton,mo,Roofer died after falling 25 feet from scaffold.,unknown,unknown
10/9/2013,north andover,ma,Worker died from burns and injuries caused by an explosion. ,unknown,unknown
10/9/2013,manning,nd,Worker replacing a pipe at a well site was killed after being  sprayed with gas.,unknown,unknown
10/9/2013,mount pleasant,tx,Worker electrocuted while installing computer component.,unknown,unknown
10/8/2013,eight mile,al,Worker crushed and killed by overturned excavator.,unknown,unknown
10/8/2013,ketchikan,ak,Diver asphyxiated during diving operations. ,unknown,unknown
10/8/2013,saint george,wv,Worker crushed and killed by falling tree.,unknown,unknown
10/8/2013,mount hope,oh,Worker struck and killed by wire from a winder machine.  ,unknown,unknown
10/7/2013,eastchester,ny,Worker crushed and killed when sanitation truck backed into telephone pole.,unknown,unknown
10/7/2013,harvey,nd,Worker struck and killed by a falling object.,unknown,unknown
10/7/2013,moses lake,wa,Worker killed in multiple vehicle collission.,unknown,unknown
10/7/2013,corona,ca,Worker died after being pulled into an asphalt crushing machine.,unknown,unknown
10/6/2013,anchorage,ak,Worker drowned after falling from towing vessel into the water.,unknown,unknown
10/6/2013,hansen,id,Farm worker operating a tractor was killed in a collision with another vehicle.,unknown,unknown
10/6/2013,washington,dc,Maintenance worker died from freon exposure while peforming maintenance on a compressor.,unknown,unknown
10/4/2013,san rafael,ca,Worker struck and killed by vehicle while inspecting a manhole.,unknown,unknown
10/3/2013,newton,ia,Worker struck and killed while servicing a bucket truck.,unknown,unknown
10/3/2013,college point,ny,Worker performing maintenance on a forklift crushed when it  slipped from supports.,unknown,unknown
10/3/2013,terminal island,ca,Worker fell from boat and drowned while testing repaired engine.,unknown,unknown
10/2/2013,coram,ny,Worker operating a lawn mower struck and killed by passing  motor vehicle.,unknown,unknown
10/2/2013,clovis,ca,Roadway worker struck and killed by a motor vehicle.,unknown,unknown
